promo_price,currency,current_price,sku,title,offer,price,description,ean,mpn,brand,old_price,promo_qty,image_urls,retailer_sku_code,crawl_time,promo_data,promo_expiry,categories,url,model,out_of_stock
,,,prod-data-id52829,YEO'S Chrysanthemum + Luohanguo 6X250ML,4 for $9.40,$2.40,"Yeo's <br/>
Chrysanthemum with Luohanguo <br/>
<span style =""color:grey;""> 6 X 250 ML </span>",,,,$2.95,,https://a4ucontent.blob.core.windows.net/images/0048620_0.png,,,,,Packet Drinks ,https://allforyou.sg/packet-drinks?pagenumber=2,,False
,,,prod-data-id52462,YEO'S Chrysanthemum Light 6X250ML,4 for $9.40,$2.40,"Yeo's <br/>
Chrysanthemum Light <br/>
<span style =""color:grey;""> 6 X 250ML </span>",,,,$2.95,,https://a4ucontent.blob.core.windows.net/images/0048618_0.png,,,,,Packet Drinks ,https://allforyou.sg/packet-drinks?pagenumber=2,,False
,,,prod-data-id55602,YEO'S Snow Pear 6X250ML,4 for $10.20,$2.60,"Yeo's <br/>
Snow Pear <br/>
<span style =""color:grey;""> 6 X 250ML </span>",,,,$2.95,,https://a4ucontent.blob.core.windows.net/images/0048752_0.png,,,,,Packet Drinks ,https://allforyou.sg/packet-drinks?pagenumber=2,,False
,,,prod-data-id51689,Drinho Green Tea 6X250ML,2 for $3.70,$1.95,"Drinho <br/>
Green Tea <br/>
<span style= ""color: grey"">6 x 250 ml</span>",,,,$2.20,,https://a4ucontent.blob.core.windows.net/images/0048612_0.png,,,,,Packet Drinks ,https://allforyou.sg/packet-drinks?pagenumber=2,,True
,,,prod-data-id50018,Drinho Chrysanthemum 6X250ML,2 for $3.70,$1.95,"Drinho <br/>
Chrysanthemum Tea <br/>
<span style= ""color: gray"">6X250ML</span>",,,,$2.20,,https://a4ucontent.blob.core.windows.net/images/0048749_0.png,,,,,Packet Drinks ,https://allforyou.sg/packet-drinks?pagenumber=2,,False
,,,prod-data-id50011,Drinho Sugar Cane 6X250ML,2 for $3.70,$1.95,"Drinho <br/>
Sugar Cane Drink <br/>
<span style= ""color: gray""> 6X250ML</span>",,,,$2.20,,https://a4ucontent.blob.core.windows.net/images/0048744_0.png,,,,,Packet Drinks ,https://allforyou.sg/packet-drinks?pagenumber=2,,False
,,,prod-data-id50016,Drinho Winter Melon 6X250ML,2 for $3.70,$1.95,"Drinho <br/>
Winter Melon Tea <br/>
<span style= ""color: gray""> 6X250ML </span>",,,,$2.20,,https://a4ucontent.blob.core.windows.net/images/0048747_0.png,,,,,Packet Drinks ,https://allforyou.sg/packet-drinks?pagenumber=2,,False
,,,prod-data-id50014,Drinho Mango 6X250ML,2 for $3.70,$1.95,"Drinho <br/>
Mango <br/>
<span style =""color:grey;""> 6 X 250ML </span>",,,,$2.20,,https://a4ucontent.blob.core.windows.net/images/0048746_0.png,,,,,Packet Drinks ,https://allforyou.sg/packet-drinks?pagenumber=2,,False
,,,prod-data-id54409,Drinho Soya Corn 6X250ML,2 for $4.05,$2.15,"Drinho <br/>
Soya Corn <br/>
<span style =""color:grey;""> 6 X 250ML </span>",,,,$2.60,,https://a4ucontent.blob.core.windows.net/images/0010330_0.png,,,,,Packet Drinks ,https://allforyou.sg/packet-drinks?pagenumber=2,,False
,,,prod-data-id125436,Ribena Glucose 1L+SILICON Tray,,$6.90,"Ribena Glucose 1L+SILICON Tray
",,,,$7.70,,https://a4ucontent.blob.core.windows.net/images/0051439_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,True
,,,prod-data-id123693,Ribena Glucose Cordial 2L,,$9.90,"Ribena<br/>
Glucose Cordial<br/>
<span style=""color: grey;"">2L</span>
",,,,$13.60,,https://a4ucontent.blob.core.windows.net/images/0050893_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id125433,Ribena Light 1L+SILICON Tray,,$6.90,"Ribena Light 1L+SILICON Tray
",,,,$7.70,,https://a4ucontent.blob.core.windows.net/images/0051440_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id55442,Ribena Regular 2.4L,,$12.90,"Ribena (Regular)<br/>
<span style=""color: grey;"">2.4L</span>",,,,$13.60,,https://a4ucontent.blob.core.windows.net/images/0051441_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,True
,,,prod-data-id52444,Rose Brand Rose Syrup 750ML,,$3.80,"Rose Brand Rose Syrup<br/>
<span style=""color: grey;"">750ML</span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0051436_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id55395,Ribena Cordial Blackcurrant&Blueberry 1L,,$3.85,"Ribena <br/>
Blackcurrant & Blueberry Cordial <br/>
<small><span style= ""color: gray"">1L</span></small>",,,,$7.70,,https://a4ucontent.blob.core.windows.net/images/0050805_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id54660,Ribena Blackcurrant&Strawberry 1L,,$7.70,"Ribena <br/>
Blackcurrant And Strawberry Cordial Drink <br/>
<span style= ""color: gray"">1L (S)</span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0050804_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id53001,Ribena Apple 1L(S),,$3.85,"Ribena <br/>
Blackcurrant Cordial- Apple <br/>
<span style= ""color: gray"">1L (S)</span>",,,,$7.70,,https://a4ucontent.blob.core.windows.net/images/0050803_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id50746,Ribena Regular 1L,,$7.70,"Ribena<br/>
Regular<br/>
<span style=""color: grey;"">1L</span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0050808_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id49733,Sunquick Mango 840ML,,$5.50,"Sunquick <br/>
Mango <br/>
<span style =""color:grey;""> 840ML </span> ",,,,$6.90,,https://a4ucontent.blob.core.windows.net/images/0014303_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id1283,Sunquick Orange 840ML,,$5.50,"Sunquick <br/>
Cordial- Orange <br/>
<span style= ""color: gray""> 840ML </span>",,,,$6.90,,https://a4ucontent.blob.core.windows.net/images/0000650_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id1217,Sunquick Peach&Orange 840ML,,$5.50,"Sunquick<br/>
Cordial Peach &amp; Orange<br/>
<span style= ""color: grey"">840ml</span>",,,,$6.90,,https://a4ucontent.blob.core.windows.net/images/0000605_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id50482,Sunquick Lemon 840ML,,$5.50,"Sunquick<br/>
Lemon<br/>
<span style= ""color: gray""> 840ML </span> ",,,,$6.90,,https://a4ucontent.blob.core.windows.net/images/0014306_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id49735,Sunquick Ice Lemon Tea 840ML,,$5.50,"Sunquick <br/>
Cordial- Ice Tea with Lemon <br/>
<span style= ""color: gray""> 840ML </span>",,,,$6.90,,https://a4ucontent.blob.core.windows.net/images/0020807_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id1218,Sunquick Mandarin Squash 840ML,,$5.50,"Sunquick<br/>
Cordial Mandarin Squash<br/>
<span style= ""color: grey"">840ml</span>",,,,$6.90,,https://a4ucontent.blob.core.windows.net/images/0047634_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id1219,Sunquick Tropica 840ML,,$5.50,"Sunquick<br/>
Tropica<br/>
<span style= ""color: gray""> 840ML </span>",,,,$6.90,,https://a4ucontent.blob.core.windows.net/images/0047635_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id118729,Fruit King Cordial Blueberry 1L,,$2.40,"Fruit King <br/>
Blueberry Cordial <br/>
<span style= ""color: gray""> 1L </span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047870_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id49703,Asia Farm Cordial Honeydew 2L,6 for $24.40,$4.50,"Asia Farm Cordial<br/>
Honeydew<br/>
<span style= ""color: gray""> 2L </span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047834_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id118511,Fruit King Cordial Fruit Punch 1L,,$2.40,"Fruit King <br/>
Fruit Punch Cordial <br/>
<span style= ""color: gray""> 1L </span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047867_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id118513,Fruit King Cordial Lemon Tea 1L,,$2.40,"Fruit King <br/>
Lemon Tea Cordial <br/>
<span style= ""color: gray""> 1L </span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047868_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id118515,Fruit King Cordial Mango 1L,,$2.40,"Fruit King <br/>
Mango Cordial <br/>
<span style= ""color: gray""> 1L </span> ",,,,,,https://a4ucontent.blob.core.windows.net/images/0047869_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id118507,Fruit King Cordial Orange 1L,,$2.40,"Fruit King <br/>
Orange Cordial <br/>
<span style= ""color: gray""> 1L </span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047865_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id53212,Asia Farm Cordial Blueberry 2L,6 for $26.80,$4.90,"Asia Farm Cordial<br/>
Blueberry<br/>
<span style= ""color: gray""> 2L </span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047850_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id53448,Asia Farm Cordial Sourplum 2L,6 for $26.80,$4.90,"Asia Farm Cordial<br/>
Sourplum<br/>
<span style= ""color: gray""> 2L </span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047857_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id53802,Asia Farm Cordial Lime Juice 2L,6 for $24.40,$4.50,"Asia Farm Cordial<br/>
Lime Juice<br/>
<span style= ""color: gray""> 2L </span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047858_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id50813,Asia Farm Cordial Lychee 2L,6 for $24.40,$4.50,"Asia Farm<br/>
Cordial Lychee<br/>
<span style=""color: grey;"">2L</span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047844_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
,,,prod-data-id1296,Asia Farm Orange Squash 2L,6 for $24.40,$4.50,"Asia Farm Cordial<br/>
Orange Squash<br/>
<span style= ""color: gray""> 2L </span>",,,,,,https://a4ucontent.blob.core.windows.net/images/0047843_0.png,,,,,Concentrates / Syrup,https://allforyou.sg/concentrates-syrup?pagenumber=1,,False
